id_hagr,kingdom,phylum,class,subclass,infraclass,superorder,order_c,suborder,family,subfamily,genus,species,name_common,synonyms
667,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Corcoracidae,NULL,Struthidea,cinerea,Apostlebird,NULL
668,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Corvidae,NULL,Aphelocoma,californica,Western scrub jay,Aphelocoma coerulescens superciliosa
669,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Corvidae,NULL,Aphelocoma,coerulescens,Scrub jay,Aphelocoma coerulescens coerulescens
670,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Corvidae,NULL,Aphelocoma,insularis,Island scrub jay,Aphelocoma coerulescens insularis
671,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Corvidae,NULL,Aphelocoma,ultramarina,Mexican jay,NULL
672,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Corvidae,NULL,Coloeus,monedula,Eurasian crow and Eurasian jackdaw,Corvus monedula
673,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Corvidae,NULL,Corvus,brachyrhynchos,American crow,NULL
674,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Corvidae,NULL,Corvus,caurinus,Northwestern crow,NULL
675,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Corvidae,NULL,Corvus,corax,Common raven,NULL
676,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Corvidae,NULL,Corvus,cornix,Hooded crow,NULL
677,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Corvidae,NULL,Corvus,corone,Carrion crow,NULL
678,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Corvidae,NULL,Corvus,coronoides,Australian raven,NULL
679,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Corvidae,NULL,Corvus,cryptoleucus,Chihuahuan raven,NULL
680,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Corvidae,NULL,Corvus,frugilegus,Rook,NULL
681,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Corvidae,NULL,Corvus,hawaiiensis,Hawaiian crow,Corvus tropicus
682,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Corvidae,NULL,Corvus,ossifragus,Fish crow,NULL
683,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Corvidae,NULL,Cyanocitta,cristata,Blue jay,NULL
684,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Corvidae,NULL,Cyanocitta,stelleri,Steller's jay,NULL
685,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Corvidae,NULL,Cyanocorax,caeruleus,Azure jay,NULL
686,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Corvidae,NULL,Cyanocorax,yncas,Green jay,NULL
687,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Corvidae,NULL,Garrulus,glandarius,Eurasian jay,NULL
688,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Corvidae,NULL,Gymnorhinus,cyanocephalus,Pinyon jay,NULL
689,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Corvidae,NULL,Nucifraga,caryocatactes,Spotted nutcracker,NULL
690,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Corvidae,NULL,Nucifraga,columbiana,Clark's nutcracker,NULL
691,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Corvidae,NULL,Perisoreus,canadensis,Gray jay,NULL
692,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Corvidae,NULL,Perisoreus,infaustus,Siberian jay,NULL
693,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Corvidae,NULL,Pica,hudsonia,Black-billed magpie,Pica pica hudsonia
694,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Corvidae,NULL,Pica,nuttalli,Yellow-billed magpie,NULL
695,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Corvidae,NULL,Pica,pica,Eurasian magpie,NULL
696,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Corvidae,NULL,Pyrrhocorax,graculus,Alpine chough,NULL
697,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Corvidae,NULL,Pyrrhocorax,pyrrhocorax,Red-billed chough,NULL
698,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Cotingidae,Rupicolinae,Rupicola,rupicola,Guianan cock-of-the-rock,NULL
699,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Aimophila,ruficeps,Rufous-crowned sparrow,NULL
700,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Ammodramus,bairdii,Baird's sparrow,NULL
701,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Ammodramus,caudacutus,Saltmarsh sharp-tailed sparrow,Ammospiza caudacutus
702,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Ammodramus,henslowii,Henslow's sparrow,NULL
703,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Ammodramus,leconteii,Le Conte's sparrow,Ammospiza leconteii
704,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Ammodramus,maritimus,Seaside sparrow,Ammospiza maritima
705,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Ammodramus,nelsoni,Nelson's sharp-tailed sparrow,NULL
706,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Ammodramus,savannarum,Grasshopper sparrow,NULL
707,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Amphispiza,bilineata,Black-throated sparrow,NULL
708,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Arremonops,rufivirgatus,Olive sparrow,NULL
709,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Artemisiospiza,belli,Sage sparrow,Amphispiza belli
710,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Calamospiza,melanocorys,Lark bunting,NULL
711,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Chondestes,grammacus,Lark sparrow,NULL
712,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Emberiza,aureola,Yellow-breasted bunting,NULL
713,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Emberiza,calandra,Corn bunting,Miliaria calandra
714,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Emberiza,cirlus,Cirl bunting,NULL
715,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Emberiza,citrinella,Yellowhammer,NULL
716,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Emberiza,hortulana,Ortolan bunting,NULL
717,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Emberiza,melanocephala,Black-headed bunting,NULL
718,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Emberiza,schoeniclus,Reed bunting,NULL
719,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Junco,hyemalis,Dark-eyed junco,NULL
720,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Junco,phaeonotus,Yellow-eyed junco,NULL
721,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Melospiza,georgiana,Swamp sparrow,"Zonotrichia georgiana, Fringilla georgiana"
722,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Melospiza,lincolnii,Lincoln's sparrow,"Zonotrichia lincolnii, Fringilla lincolnii"
723,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Melospiza,melodia,Song sparrow,"Zonotrichia melodia, Fringilla melodia"
724,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Melozone,aberti,Abert's towhee,Pipilo aberti
725,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Melozone,crissalis,California towhee,Pipilo crissalis
726,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Melozone,fusca,Canyon towhee,Pipilo fuscus
727,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Passerculus,sandwichensis,Savannah sparrow,Ammodramus sandwichensis
728,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Passerella,iliaca,Fox sparrow,"Zonotrichia iliaca, Fringilla iliaca"
729,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Peucaea,aestivalis,Bachman's sparrow,Aimophila aestivalis
730,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Pipilo,chlorurus,Green-tailed towhee,Chlorura chlorura
731,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Pipilo,erythrophthalmus,Eastern towhee,NULL
732,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Pipilo,maculatus,Spotted towhee,NULL
733,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Pooecetes,gramineus,Vesper sparrow,NULL
734,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Spizella,breweri,Brewer's sparrow,Spizella breweri breweri
735,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Spizella,pallida,Clay-colored sparrow,NULL
736,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Spizella,passerina,Chipping sparrow,NULL
737,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Spizella,pusilla,Field sparrow,NULL
738,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Spizelloides,arborea,American tree sparrow,"Spizella arborea, Fringilla arborea"
739,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Zonotrichia,albicollis,White-throated sparrow,NULL
740,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Zonotrichia,atricapilla,Golden-crowned sparrow,NULL
741,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Zonotrichia,leucophrys,White-crowned sparrow,NULL
742,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Emberizidae,NULL,Zonotrichia,querula,Harris's sparrow,NULL
743,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Estrildidae,NULL,Erythrura,gouldiae,Gouldian finch,Chloebia gouldiae
744,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Estrildidae,NULL,Lonchura,oryzivora,Java sparrow,Padda oryzivora
745,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Estrildidae,NULL,Lonchura,striata,White-rumped munia,NULL
746,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Estrildidae,NULL,Taeniopygia,guttata,Zebra finch,NULL
747,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Fringillidae,Carduelinae,Acanthis,flammea,Common redpoll,Carduelis flammea
748,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Fringillidae,Carduelinae,Acanthis,hornemanni,Hoary redpoll,Carduelis hornemanni
749,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Fringillidae,Carduelinae,Carduelis,carduelis,European goldfinch,NULL
750,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Fringillidae,Carduelinae,Carduelis,citrinella,Citril finch,Serinus citrinella
751,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Fringillidae,Carduelinae,Carpodacus,erythrinus,Common rosefinch,Erythrina erythrina
752,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Fringillidae,Carduelinae,Chloris,chloris,European greenfinch,Carduelis chloris
753,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Fringillidae,Drepanidinae,Chlorodrepanis,stejnegeri,Kauai amakihi,"Hemignathus kauaiensis, Himatione stejnegeri, Viridonia virens stejnegeri"
754,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Fringillidae,Drepanidinae,Chlorodrepanis,virens,Hawaii amakihi,"Hemignathus virens, Viridonia virens, Certhia virens"
755,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Fringillidae,Carduelinae,Coccothraustes,coccothraustes,Hawfinch,NULL
756,Animalia,Chordata,Aves,NULL,NULL,NULL,Passeriformes,NULL,Fringillidae,Fringillinae,Fringilla,coelebs,Chaffinch,NULL
