id_biblio,pubmed,title,url,author,publisher,year,journal,volume,pages,editor,book_title,review
1142,NULL,Comparative mortality levels among selected species of captive animals,NULL,Kohler et al.,NULL,2006,Dem Res,15,413-434,NULL,NULL,NULL
1143,22884974,Senescence in natural populations of animals: widespread evidence and its implications for bio-gerontology,NULL,Nussey et al.,NULL,2013,Ageing Res Rev,12,214-225,NULL,NULL,1
1144,23783513,High-molecular-mass hyaluronan mediates the cancer resistance of the naked mole rat,NULL,Tian et al.,NULL,2013,Nature,499,346-349,NULL,NULL,0
1145,20159540,Reptile geriatrics,NULL,Pare and Lentini,NULL,2010,Vet Clin North Am Exot Anim Pract,13,15-25,NULL,NULL,1
1146,20159542,The aging raptor,NULL,Tristan,NULL,2010,Vet Clin North Am Exot Anim Pract,13,51-84,NULL,NULL,1
1147,16477401,Osteoarthritis is for the birds,NULL,Rothschild and Panza,NULL,2006,Clin Rheumatol,25,645-647,NULL,NULL,0
1148,9160532,Glaucoma in a captive-bred great horned owl (Bubo virginianus virginianus),NULL,Rayment and Williams,NULL,1997,Vet Rec,140,481-483,NULL,NULL,0
1149,4077639,Extracapsular extraction of senile cataract in an Andean condor,NULL,Moore et al.,NULL,1985,J Am Vet Med Assoc,187,1211-1213,NULL,NULL,0
1150,24317695,Diversity of ageing across the tree of life,NULL,Jones et al.,NULL,2014,Nature,505,169-173,NULL,NULL,0
1151,NULL,Columbus Zoo,https://columbuszoo.org/,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1152,23648412,Muscular senescence in cetaceans: adaptation towards a slow muscle fibre phenotype,NULL,Sierra et al.,NULL,2013,Sci Rep,3,1795,NULL,NULL,0
1153,27516602,Eye lens radiocarbon reveals centuries of longevity in the Greenland shark (Somniosus microcephalus),NULL,Nielsen et al.,NULL,2016,Science,353,702-704,NULL,NULL,0
1154,27717642,The Greenland shark: A new challenge for the oxidative stress theory of ageing?,NULL,Costantini et al.,NULL,2017,Comp Biochem Physiol A Mol Integr Physiol,203,227-232,NULL,NULL,0
1155,26208910,"Reproduction, aging and mortality rate in social subterranean mole voles (Ellobius talpinus Pall.)",NULL,Novikov et al.,NULL,2015,Biogerontology,16,723-732,NULL,NULL,0
1156,26740614,Lifespan behavioural and neural resilience in a social insect,NULL,Giraldo et al.,NULL,2016,Proc Biol Sci,283,,NULL,NULL,0
1157,NULL,"Individual state and survival prospects: age, sex, and telomere length in a long-lived seabird",NULL,Foote et al.,NULL,2011,Behavioral Ecology,22,NULL,NULL,NULL,NULL
1158,26937049,Comparisons of life-history parameters between free-ranging and captive killer whale (Orcinus orca) populations for application toward species management,NULL,Robeck et al.,NULL,2015,J Mammal,96,1055-1070,NULL,NULL,0
1159,27008948,Scientists clash over lifespan of captive killer whales,NULL,Callaway,NULL,2016,Nature,531,426-427,NULL,NULL,0
1160,23797411,Females better face senescence in the wandering albatross,NULL,Pardo et al.,NULL,2013,Oecologia,173,1283-1294,NULL,NULL,0
1161,22896730,An association between lifespan and variation in insulin-like growth factor I receptor in sheep,NULL,Byun et al.,NULL,2012,J Anim Sci,90,2484-2487,NULL,NULL,0
1162,24347613,"A heart that beats for 500 years: age-related changes in cardiac proteasome activity, oxidative protein damage and expression of heat shock proteins, inflammatory factors, and mitochondrial complexes in Arctica islandica, the longest-living noncolonial an",NULL,Sosnowska et al.,NULL,2014,J Gerontol A Biol Sci Med Sci,69,1448-1461,NULL,NULL,0
1163,24254744,Superior proteome stability in the longest lived animal,NULL,Treaster et al.,NULL,2014,Age (Dordr),36,9597,NULL,NULL,0
1164,24394156,"Telomere-independent ageing in the longest-lived non-colonial animal, Arctica islandica",NULL,Gruber et al.,NULL,2014,Exp Gerontol,51,38-45,NULL,NULL,0
1165,26318854,Age-related cellular changes in the long-lived bivalve A. islandica,NULL,Gruber et al.,NULL,2015,Age (Dordr),37,90,NULL,NULL,0
1166,24334178,Changes in cellular degradation activity in young and old worker honeybees (Apis mellifera),NULL,Hsu et al.,NULL,2014,Exp Gerontol,50,128-136,NULL,NULL,0
1167,24316042,Zebrafish (Danio rerio) as a model for the study of aging and exercise: physical ability and trainability decrease with age,NULL,Gilbert et al.,NULL,2014,Exp Gerontol,50,106-113,NULL,NULL,0
1168,24548546,Gene expression changes in aging zebrafish (Danio rerio) brains are sexually dimorphic,NULL,Arslan-Ergul and Adams,NULL,2014,BMC Neurosci,15,29,NULL,NULL,0
1169,24416189,Vertebral bomb radiocarbon suggests extreme longevity in white sharks,NULL,Hamady et al.,NULL,2014,PLoS One,9,e84006,NULL,NULL,0
1170,23273548,"Telomere dynamics in a long-lived bird, the barnacle goose",NULL,Pauliny et al.,NULL,2012,BMC Evol Biol,12,257,NULL,NULL,0
1171,24342523,Population genomics of the endangered giant Galapagos tortoise,NULL,Loire et al.,NULL,2013,Genome Biol,14,R136,NULL,NULL,0
1172,24633909,Blood cell telomere lengths and shortening rates of chimpanzee and human females,NULL,Tackney et al.,NULL,2014,Am J Hum Biol,26,452-460,NULL,NULL,0
1173,24983715,"Age-related effects in the neocortical organization of chimpanzees: gray and white matter volume, cortical thickness, and gyrification",NULL,Autrey et al.,NULL,2014,Neuroimage,101,59-67,NULL,NULL,0
1174,25381006,A neuronal aging pattern unique to humans and common chimpanzees,NULL,Gilissen et al.,NULL,2016,Brain Struct Funct,221,647-664,NULL,NULL,0
1175,24606053,Epigenetic estimation of age in humpback whales,NULL,Polanowski et al.,NULL,2014,Mol Ecol Resour,14,976-987,NULL,NULL,0
1176,25550505,"INK4 locus of the tumor-resistant rodent, the naked mole rat, expresses a functional p15/p16 hybrid isoform",NULL,Tian et al.,NULL,2015,Proc Natl Acad Sci U S A,112,1053-1058,NULL,NULL,0
1177,24906918,"And the beat goes on: maintained cardiovascular function during aging in the longest-lived rodent, the naked mole-rat",NULL,Grimes et al.,NULL,2014,Am J Physiol Heart Circ Physiol,307,H284-H291,NULL,NULL,0
1178,23618870,Amyloid beta and the longest-lived rodent: the naked mole-rat as a model for natural protection from Alzheimer's disease,NULL,Edrey et al.,NULL,2013,Neurobiol Aging,34,2352-2360,NULL,NULL,0
1179,24273049,Oxidative damage and amyloid-beta metabolism in brain regions of the longest-lived rodents,NULL,Edrey et al.,NULL,2014,J Neurosci Res,92,195-205,NULL,NULL,0
1180,25576082,"Sustained high levels of neuroprotective, high molecular weight, phosphorylated tau in the longest-lived rodent",NULL,Orr et al.,NULL,2015,Neurobiol Aging,36,1496-1504,NULL,NULL,0
1181,26103567,Analysis of Alpha-2 Macroglobulin from the Long-Lived and Cancer-Resistant Naked Mole-Rat and Human Plasma,NULL,Thieme et al.,NULL,2015,PLoS One,10,e0130470,NULL,NULL,0
1182,25172923,The Naked Mole Rat Genome Resource: facilitating analyses of cancer and longevity-related adaptations,NULL,Keane et al.,NULL,2014,Bioinformatics,30,3558-3560,NULL,NULL,0
1183,24746513,Aged Chinese rhesus macaques suffer severe phenotypic T- and B-cell aging accompanied with sex differences,NULL,Zheng et al.,NULL,2014,Exp Gerontol,55,113-119,NULL,NULL,0
1184,24691430,Caloric restriction reduces age-related and all-cause mortality in rhesus monkeys,NULL,Colman et al.,NULL,2014,Nat Commun,5,3557,NULL,NULL,0
1185,24705445,Social isolation shortens telomeres in African Grey parrots (Psittacus erithacus erithacus),NULL,Aydinonat et al.,NULL,2014,PLoS One,9,e93839,NULL,NULL,0
1186,24215233,Aging related changes of retina and optic nerve of Uromastyx aegyptia and Falco tinnunculus,NULL,El-Sayyad et al.,NULL,2014,ACS Chem Neurosci,5,39-50,NULL,NULL,0
1187,27140634,Decades of field data reveal that turtles senesce in the wild,NULL,Warner et al.,NULL,2016,Proc Natl Acad Sci U S A,113,6502-6507,NULL,NULL,0
1188,27189566,Pervasive Effects of Aging on Gene Expression in Wild Wolves,NULL,Charruau et al.,NULL,2016,Mol Biol Evol,33,1967-1978,NULL,NULL,0
1189,25100693,Senescence or selective disappearance? Age trajectories of body mass in wild and captive populations of a small-bodied primate,NULL,Hamalainen et al.,NULL,2014,Proc Biol Sci,281,20140830,NULL,NULL,0
1190,25446501,Losing grip: Senescent decline in physical strength in a small-bodied primate in captivity and in the wild,NULL,Hamalainen et al.,NULL,2015,Exp Gerontol,61,54-61,NULL,NULL,0
1191,24879972,Comparing the inferior colliculus of young and old gerbils (Meriones unguiculatus) with an emphasis on GABA,NULL,Gleich et al.,NULL,2014,Exp Gerontol,57,155-162,NULL,NULL,0
1192,25183990,Reproductive cessation and post-reproductive lifespan in Asian elephants and pre-industrial humans,NULL,Lahdenpera et al.,NULL,2014,Front Zool,11,54,NULL,NULL,0
1193,26365592,Elephants born in the high stress season have faster reproductive ageing,NULL,Mumby et al.,NULL,2015,Sci Rep,5,13946,NULL,NULL,0
1194,24580655,"Early reproductive investment, senescence and lifetime reproductive success in female Asian elephants",NULL,Hayward et al.,NULL,2014,J Evol Biol,27,772-783,NULL,NULL,0
1195,25365557,Sporadic premature aging in a Japanese monkey: a primate model for progeria,NULL,Oishi et al.,NULL,2014,PLoS One,9,e111867,NULL,NULL,0
1196,25298234,Late-onset temperature reduction can retard the aging process in aged fish via a combined action of an anti-oxidant system and the insulin/insulin-like growth factor 1 signaling pathway,NULL,Wang et al.,NULL,2014,Rejuvenation Res,17,507-517,NULL,NULL,0
1197,25684364,A platform for rapid exploration of aging and diseases in a naturally short-lived vertebrate,NULL,Harel et al.,NULL,2015,Cell,160,1013-1026,NULL,NULL,0
1198,25059688,RNA-seq of the aging brain in the short-lived fish N. furzeri - conserved pathways and novel genes associated with neurogenesis,NULL,Baumgart et al.,NULL,2014,Aging Cell,13,965-974,NULL,NULL,0
1199,25254988,"Immune profile predicts survival and reflects senescence in a small, long-lived mammal, the greater sac-winged bat (Saccopteryx bilineata)",NULL,Schneeberger et al.,NULL,2014,PLoS One,9,e108268,NULL,NULL,0
1200,24260496,Variation in age and size in Fennoscandian three-spined sticklebacks (Gasterosteus aculeatus),NULL,DeFaveri and Merila,NULL,2013,PLoS One,8,e80866,NULL,NULL,0
1201,27181752,"Insulin-like signaling (IIS) responses to temperature, genetic background, and growth variation in garter snakes with divergent life histories",NULL,Reding et al.,NULL,2016,Gen Comp Endocrinol,233,88-99,NULL,NULL,0
1202,24231538,"Despite catch-up, prolonged growth has detrimental fitness consequences in a long-lived vertebrate",NULL,Marcil-Ferland et al.,NULL,2013,Am Nat,182,775-785,NULL,NULL,0
1203,24376646,A genome-wide longitudinal transcriptome analysis of the aging model Podospora anserina,NULL,Philipp et al.,NULL,2013,PLoS One,8,e83109,NULL,NULL,0
1204,24364913,"Medaka fish exhibits longevity gender gap, a natural drop in estrogen and telomere shortening during aging: a unique model for studying sex-dependent longevity",NULL,Gopalakrishnan et al.,NULL,2013,Front Zool,10,78,NULL,NULL,0
1205,26344178,Senescence in the wild: Insights from a long-term study on Seychelles warblers,NULL,Hammers et al.,NULL,2015,Exp Gerontol,71,69-79,NULL,NULL,1
1206,25358546,Haematological parameters do senesce in the wild: evidence from different populations of a long-lived mammal,NULL,Jego et al.,NULL,2014,J Evol Biol,27,2745-2752,NULL,NULL,0
1207,25096499,Genome-wide DNA methylation changes in skeletal muscle between young and middle-aged pigs,NULL,Jin et al.,NULL,2014,BMC Genomics,15,653,NULL,NULL,0
1208,26325590,Why is the dog an ideal model for aging research?,NULL,Gilmore and Greer,NULL,2015,Exp Gerontol,71,14-20,NULL,NULL,1
1209,25633578,Calorie restriction-mediated replicative lifespan extension in yeast is non-cell autonomous,NULL,Mei and Brenner,NULL,2015,PLoS Biol,13,e1002048,NULL,NULL,0
1210,25788873,Lessons from the analysis of nonhuman primates for understanding human aging and neurodegenerative diseases,NULL,Verdier et al.,NULL,2015,Front Neurosci,9,64,NULL,NULL,1
1211,NULL,Queen lifespan and colony characteristics in ants and termites,NULL,Keller,NULL,1998,Insectes Sociaux,45,235-246,NULL,NULL,NULL
1212,NULL,Extraordinary lifespans in ants: a test of evolutionary theories of ageing,http://www.nature.com/nature/journal/v389/n6654/abs/389958a0.html?foxtrotcallback=true,Keller and Genoud,NULL,1997,Nature,389,958-960,NULL,NULL,NULL
1213,24532367,Age-related alterations of plasma glutathione and oxidation of redox potentials in chimpanzee (Pan troglodytes) and rhesus monkey (Macaca mulatta),NULL,Paredes et al.,NULL,2014,Age (Dordr),36,719-732,NULL,NULL,0
1214,25991918,"The interplay between immune maturation, age, chronic viral infection and environment",NULL,Oxford et al.,NULL,2015,Immun Ageing,12,3,NULL,NULL,0
1215,25503984,Life expectancy and longevity of varanid lizards (Reptilia:Squamata:Varanidae) in North American zoos,NULL,Mendyk,NULL,2015,Zoo Biol,34,139-152,NULL,NULL,0
1216,25343992,Aged monkey brains reveal the role of ubiquitin-conjugating enzyme UBE2N in the synaptosomal accumulation of mutant huntingtin,NULL,Yin et al.,NULL,2015,Hum Mol Genet,24,1350-1362,NULL,NULL,0
1217,25615820,Long-lived species have improved proteostasis compared to phylogenetically-related shorter-lived species,NULL,Pride et al.,NULL,2015,Biochem Biophys Res Commun,457,669-675,NULL,NULL,0
1218,24782441,Patterns of positive selection in seven ant genomes,NULL,Roux et al.,NULL,2014,Mol Biol Evol,31,1661-1685,NULL,NULL,0
1219,24809989,Long-term data on reproductive output and longevity in captive female common marmosets (Callithrix jacchus),NULL,Ash and Buchanan-Smith,NULL,2014,Am J Primatol,76,1062-1073,NULL,NULL,0
1220,26318402,Family Wide Molecular Adaptations to Underground Life in African Mole-Rats Revealed by Phylogenomic Analysis,NULL,Davies et al.,NULL,2015,Mol Biol Evol,32,3089-3107,NULL,NULL,0
1221,NULL,Striking longevity in a hibernating lemur,NULL,Blanco and Zehr,NULL,2015,Journal of Zoology,296,177-188,NULL,NULL,NULL
1222,26447779,Potential Mechanisms for Cancer Resistance in Elephants and Comparative Cellular Response to DNA Damage in Humans,NULL,Abegglen et al.,NULL,2015,JAMA,314,1850-1860,NULL,NULL,0
1223,25754636,"Ecological knowledge, leadership, and the evolution of menopause in killer whales",NULL,Brent et al.,NULL,2015,Curr Biol,25,746-750,NULL,NULL,0
1224,26136616,Cellular and molecular mechanisms of negligible senescence: insight from the sea urchin,NULL,Bodnar,NULL,2015,Invertebr Reprod Dev,59,23-27,NULL,NULL,0
1225,27095483,Maintenance of somatic tissue regeneration with age in short- and long-lived species of sea urchins,NULL,Bodnar and Coffman,NULL,2016,Aging Cell,15,778-787,NULL,NULL,0
1226,26619001,Longevity and GAPDH Stability in Bivalves and Mammals: A Convenient Marker for Comparative Gerontology and Proteostasis,NULL,Treaster et al.,NULL,2015,PLoS One,10,e0143680,NULL,NULL,0
1227,26638078,The African Turquoise Killifish Genome Provides Insights into Evolution and Genetic Architecture of Lifespan,NULL,Valenzano et al.,NULL,2015,Cell,163,1539-1554,NULL,NULL,0
1228,26638077,Insights into Sex Chromosome Evolution and Aging from the Genome of a Short-Lived Fish,NULL,Reichwald et al.,NULL,2015,Cell,163,1527-1538,NULL,NULL,0
1229,26644561,Constant mortality and fertility over age in Hydra,NULL,Schaible et al.,NULL,2015,Proc Natl Acad Sci U S A,112,15701-15706,NULL,NULL,0
1230,26699477,Fast-slow continuum and reproductive strategies structure plant life-history variation worldwide,NULL,Salguero-Gomez et al.,NULL,2016,Proc Natl Acad Sci U S A,113,230-235,NULL,NULL,0
1231,26721908,"Comparative Pathology of Aging Great Apes: Bonobos, Chimpanzees, Gorillas, and Orangutans",NULL,Lowenstine et al.,NULL,2016,Vet Pathol,53,250-276,NULL,NULL,1
1232,26792841,Characterization of a Cardiorenal-like Syndrome in Aged Chimpanzees (Pan troglodytes),NULL,Chilton et al.,NULL,2016,Vet Pathol,53,417-424,NULL,NULL,0
1233,26823448,Spontaneous Reproductive Tract Lesions in Aged Captive Chimpanzees,NULL,Chaffee et al.,NULL,2016,Vet Pathol,53,425-435,NULL,NULL,0
1234,26851889,Genomes of Strongylocentrotus franciscanus and Lytechinus variegatus: are there any genomic explanations for the two order of magnitude difference in the lifespan of sea urchins?,NULL,Sergiev et al.,NULL,2016,Aging (Albany NY),8,260-271,NULL,NULL,0
1235,4225,Kinetics of haemopoietic recovery in endotoxin-treated mice,NULL,Lahiri,NULL,1976,Cell Tissue Kinet,9,31-39,NULL,NULL,0
1236,26869153,Contributions of Nonhuman Primates to Research on Aging,NULL,Didier et al.,NULL,2016,Vet Pathol,53,277-290,NULL,NULL,1
1237,26611012,Likely Age-Related Hearing Loss (Presbycusis) in a Stranded Indo-Pacific Humpback Dolphin (Sousa chinensis),NULL,Li et al.,NULL,2016,Adv Exp Med Biol,875,623-629,NULL,NULL,0
1238,27282468,Nearby grandmother enhances calf survival and reproduction in Asian elephants,NULL,Lahdenpera et al.,NULL,2016,Sci Rep,6,27213,NULL,NULL,0
1239,27498796,"De Novo Assembly of the Transcriptome of Turritopsis, a Jellyfish that Repeatedly Rejuvenates",NULL,Hasegawa et al.,NULL,2016,Zoolog Sci,33,366-371,NULL,NULL,0
